x,y,z
-9.237065,-10.903244,-106.29933
-9.237065,-10.903244,-106.29933
-9.237065,-10.903244,-106.29933
-17.787197,-17.01257,-100.80386
-17.787197,-17.01257,-100.80386
-23.399591,-22.17188,-95.29377
-23.399591,-22.17188,-95.29377
-26.951185,-26.863491,-88.93598
-26.951185,-26.863491,-88.93598
-32.928967,-27.886581,-86.436714
-32.928967,-27.886581,-86.436714
-32.928967,-27.886581,-86.436714
-37.21134,-32.110493,-78.588135
-37.21134,-32.110493,-78.588135
-42.64835,-30.56124,-81.584335
-42.64835,-30.56124,-81.584335
-39.169834,-35.808243,-78.281204
-39.169834,-35.808243,-78.281204
-35.866703,-43.656826,-64.966385
-35.866703,-43.656826,-64.966385
-34.41976,-47.33996,-50.146156
-34.41976,-47.33996,-50.146156
-34.41976,-47.33996,-50.146156
-35.77901,-36.378254,-9.982462
-35.77901,-36.378254,-9.982462
-39.462147,-1.5638702,17.436422
-39.462147,-1.5638702,17.436422
-39.067524,16.939491,24.714996
-39.067524,16.939491,24.714996
-25.694242,18.664133,27.638117
-25.694242,18.664133,27.638117
-25.694242,18.664133,27.638117
-1.0084771,4.9254603,24.773458
-1.0084771,4.9254603,24.773458
19.891844,-23.209589,6.2262497
19.891844,-23.209589,6.2262497
27.316574,-20.783396,3.8146741
27.316574,-20.783396,3.8146741
31.701258,-16.939491,0.7015493
31.701258,-16.939491,0.7015493
39.65215,3.4638994,3.0546625
39.65215,3.4638994,3.0546625
39.65215,3.4638994,3.0546625
41.128326,20.564163,3.9462144
41.128326,20.564163,3.9462144
36.392868,30.181232,7.687811
36.392868,30.181232,7.687811
18.532593,33.95206,19.394913
18.532593,33.95206,19.394913
-18.444899,3.1277404,23.969599
-18.444899,3.1277404,23.969599
-18.444899,3.1277404,23.969599
-44.416836,-29.508915,-3.668518
-44.416836,-29.508915,-3.668518
